AttMatriz;Iteradores;01/2020;02/2020;03/2020;04/2020;05/2020;06/2020;07/2020;08/2020;09/2020;10/2020;11/2020;12/2020;01/2021;02/2021;03/2021;04/2021;05/2021;06/2021;07/2021;08/2021;09/2021;10/2021;11/2021;12/2021;01/2022;02/2022;03/2022;04/2022;05/2022;06/2022;07/2022;08/2022;09/2022;10/2022;11/2022;12/2022;01/2023;02/2023;03/2023;04/2023;05/2023;06/2023;07/2023;08/2023;09/2023;10/2023;11/2023;12/2023;01/2024;02/2024;03/2024;04/2024;05/2024;06/2024;07/2024;08/2024;09/2024;10/2024;11/2024;12/2024;;
mapeamento_espaco_amostral;6924;10;20;4;7;4;17;17;13;9;1;13;14;4;4;19;8;5;15;2;6;20;5;11;17;10;13;8;20;18;2;9;10;1;1;8;3;15;4;11;18;12;13;15;18;13;8;16;6;3;15;15;12;6;4;7;7;5;2;8;13;;
mapeamento_espaco_amostral;6925;1;17;3;3;1;1;5;3;4;19;3;9;8;4;19;19;14;7;17;5;16;14;7;9;9;9;16;4;3;19;6;2;8;15;1;1;1;7;20;10;15;4;9;14;10;18;5;5;19;8;11;6;20;3;8;1;14;1;17;5;;
mapeamento_espaco_amostral;6926;1;7;5;16;12;6;13;14;16;20;17;18;18;19;9;3;5;8;1;6;2;12;15;13;3;16;12;4;12;3;4;15;4;17;20;19;18;1;11;1;17;15;17;15;9;7;17;9;6;11;2;13;1;2;8;10;10;10;12;17;;
mapeamento_espaco_amostral;6927;20;20;1;7;8;3;5;3;7;20;6;11;5;7;4;2;2;7;12;6;17;10;1;14;18;20;6;10;12;15;11;2;6;10;14;14;1;15;4;20;13;20;2;6;12;5;17;10;18;20;4;5;10;10;8;17;8;2;16;11;;
mapeamento_espaco_amostral;6928;9;2;4;13;20;20;2;15;5;16;11;20;14;11;14;5;7;11;14;19;9;19;6;16;19;7;7;14;13;2;1;13;13;15;7;3;10;17;10;18;18;17;4;4;18;13;1;4;11;5;11;12;11;8;16;19;15;19;8;7;;
mapeamento_espaco_amostral;6929;7;11;5;8;18;13;1;8;11;5;3;3;20;4;1;13;17;20;3;16;6;8;10;5;11;3;19;16;16;11;17;7;13;4;3;5;3;5;4;14;12;7;4;2;8;9;14;7;3;5;18;5;9;5;10;13;13;19;15;1;;
mapeamento_espaco_amostral;6930;16;13;8;14;6;8;8;15;17;11;14;11;15;4;15;2;20;13;16;7;14;15;17;13;16;2;4;10;7;4;10;5;15;15;9;5;6;15;12;11;13;6;20;19;3;14;5;6;10;13;1;14;17;16;17;7;15;16;12;3;;
mapeamento_espaco_amostral;6931;18;15;19;14;10;13;8;14;13;16;5;11;11;3;5;18;1;15;18;12;1;11;16;8;20;1;6;9;15;15;9;16;14;19;18;10;4;8;7;1;20;17;9;2;1;20;15;8;9;4;12;11;18;8;14;11;7;15;2;18;;
mapeamento_espaco_amostral;6932;5;2;9;10;11;3;1;4;16;14;14;6;12;3;20;1;18;20;15;11;17;2;12;13;14;16;15;7;13;1;7;1;8;14;20;14;3;2;8;5;4;5;18;19;4;20;5;19;4;20;13;10;3;9;3;11;16;9;9;7;;
mapeamento_espaco_amostral;6933;2;19;14;17;19;8;7;15;3;17;2;13;10;11;2;17;15;2;6;4;17;20;15;3;19;10;6;5;11;4;5;7;13;5;7;11;6;2;19;4;15;20;6;13;16;3;5;6;11;16;17;11;5;4;11;4;8;20;20;7;;
mapeamento_espaco_amostral;6934;15;3;15;20;14;12;1;14;1;12;19;7;4;15;20;5;7;8;12;6;16;10;14;6;18;14;19;11;20;9;4;5;4;15;15;7;11;16;4;20;4;17;15;6;10;11;8;12;15;11;13;15;20;7;19;7;11;20;13;7;;
mapeamento_espaco_amostral;6935;11;17;16;3;7;13;12;17;6;13;7;9;3;11;2;5;14;4;15;2;16;3;5;15;9;7;19;7;10;6;10;19;7;12;15;19;9;11;4;12;5;14;2;10;9;12;10;4;19;17;11;16;9;15;17;12;14;8;1;15;;
mapeamento_espaco_amostral;6936;14;12;19;17;10;10;15;18;11;10;8;5;15;20;3;9;3;12;9;11;3;7;2;16;19;6;14;1;12;6;12;11;4;19;9;17;3;9;6;20;8;18;7;6;14;20;13;6;19;7;9;14;16;9;11;7;12;7;13;8;;
mapeamento_espaco_amostral;6937;10;5;18;19;4;1;8;13;4;3;15;10;14;3;11;17;8;15;8;17;2;10;19;19;2;6;13;15;18;3;15;16;16;6;6;16;5;6;8;16;17;4;14;9;1;4;20;10;2;12;12;9;16;4;17;13;2;16;9;6;;
mapeamento_espaco_amostral;6938;5;8;4;6;6;8;2;14;10;11;12;16;6;7;4;3;16;13;17;14;2;7;12;7;16;20;8;6;12;14;4;4;4;11;8;5;2;1;7;4;9;13;11;2;7;4;15;2;19;8;11;6;20;6;1;6;12;15;10;4;;
mapeamento_espaco_amostral;6939;20;17;12;10;18;20;18;19;12;1;20;17;5;7;10;8;15;2;8;7;16;4;11;12;14;20;12;17;2;3;7;20;1;15;13;17;12;16;6;17;20;19;6;16;7;5;9;14;3;19;5;7;13;6;10;9;3;13;6;13;;
mapeamento_espaco_amostral;6940;2;11;19;14;17;17;11;9;17;11;20;3;17;18;20;18;14;4;13;9;8;14;17;11;20;18;12;5;1;7;4;3;12;10;7;20;7;9;20;6;10;2;17;7;14;4;14;4;7;15;5;10;6;18;19;16;18;17;20;9;;
mapeamento_espaco_amostral;6941;1;6;12;14;1;7;8;4;15;2;3;14;13;1;16;18;7;19;10;5;20;1;18;2;10;18;12;8;7;8;6;13;15;20;11;16;8;3;20;20;11;5;18;8;9;12;14;9;4;4;3;16;15;5;15;2;12;2;4;13;;
mapeamento_espaco_amostral;6942;9;12;19;7;9;16;20;9;2;20;10;1;16;13;12;15;15;18;7;18;10;5;4;15;20;6;16;5;1;16;20;14;8;12;11;17;5;15;8;8;9;4;12;10;5;11;8;11;16;6;2;11;4;8;18;15;3;20;18;17;;
mapeamento_espaco_amostral;6943;17;7;4;12;4;6;19;16;17;2;11;20;8;19;17;17;14;14;17;19;11;13;9;1;17;9;9;11;18;19;12;2;14;1;18;14;11;12;9;4;8;8;18;6;9;17;7;18;19;17;16;9;7;3;7;13;3;17;9;7;;
mapeamento_espaco_amostral;6944;20;13;7;8;12;14;9;7;6;8;4;13;10;5;14;9;16;14;19;13;3;1;9;20;13;3;6;1;11;19;3;8;3;12;15;13;20;4;11;19;19;4;10;3;10;19;18;9;8;9;7;18;16;20;4;11;11;14;20;20;;
mapeamento_espaco_amostral;6945;13;20;10;2;5;3;11;18;10;10;18;1;7;12;16;6;6;7;3;6;17;6;13;19;9;16;2;9;4;4;19;16;19;11;10;2;12;8;4;1;20;18;18;2;17;11;8;1;16;17;18;18;16;6;15;1;5;12;1;13;;
mapeamento_espaco_amostral;6946;14;16;9;16;18;14;10;11;13;16;8;14;3;8;14;17;17;2;8;1;3;19;7;9;19;12;11;10;10;1;11;4;10;8;14;9;10;11;10;3;2;15;19;11;8;10;14;8;7;6;10;19;11;19;15;1;4;3;13;17;;
mapeamento_espaco_amostral;6947;1;19;19;2;2;10;2;8;4;8;12;11;17;12;14;1;15;4;2;6;11;13;17;14;12;12;4;14;16;16;6;12;3;13;5;11;3;2;14;13;6;1;9;19;1;11;15;19;11;1;3;3;17;18;2;6;1;10;3;1;;
mapeamento_espaco_amostral;6948;12;14;15;15;11;9;8;19;1;18;17;2;1;11;13;15;2;7;12;8;15;19;18;6;15;4;7;5;1;8;20;5;2;10;5;13;8;17;16;15;2;13;17;7;20;13;16;12;2;14;17;14;1;1;20;9;14;1;14;20;;
mapeamento_espaco_amostral;6949;20;18;9;6;3;20;10;2;16;14;15;13;8;9;15;19;19;1;19;3;9;2;10;17;5;18;5;4;3;10;11;7;20;14;17;14;19;5;4;2;7;9;17;11;16;1;20;4;13;7;8;11;11;10;15;2;16;1;10;18;;
mapeamento_espaco_amostral;6950;16;11;3;15;6;8;14;6;9;1;8;18;6;11;17;6;7;17;9;6;17;4;5;2;10;12;9;5;3;18;8;13;19;11;7;13;8;16;8;4;2;17;13;20;12;12;1;8;3;5;2;19;13;14;12;18;20;18;15;7;;
mapeamento_espaco_amostral;6951;8;9;4;7;4;7;12;6;11;16;13;15;19;20;8;4;20;8;6;9;3;4;4;11;10;17;1;7;17;19;3;16;7;11;20;5;19;17;20;8;13;14;3;19;5;3;6;19;4;12;20;4;11;13;16;10;11;19;15;4;;
mapeamento_espaco_amostral;6952;17;8;15;1;20;7;16;6;10;3;16;7;6;10;7;17;17;13;20;20;7;3;7;12;12;10;18;16;12;13;5;17;16;16;12;4;7;19;8;18;11;2;17;2;7;16;3;20;6;7;17;6;1;2;2;15;13;13;1;1;;
mapeamento_espaco_amostral;6953;13;14;2;15;2;10;7;2;18;8;8;17;2;2;7;5;8;9;3;16;14;13;15;4;5;13;19;1;20;20;6;1;20;9;17;20;13;13;7;19;7;20;9;7;19;17;8;3;20;19;18;18;15;8;16;5;3;1;13;9;;
mapeamento_espaco_amostral;6954;8;11;18;18;18;10;12;16;15;2;19;17;18;15;14;8;14;16;14;1;16;4;12;20;10;4;6;2;1;17;3;4;18;15;9;16;3;16;8;9;18;5;14;3;19;12;18;18;19;12;19;12;6;11;13;3;17;7;20;11;;
mapeamento_espaco_amostral;6955;11;12;3;9;2;10;17;8;12;14;9;2;16;10;9;14;10;11;15;4;3;7;20;9;15;4;13;2;9;3;5;19;17;10;16;3;8;5;7;11;19;4;19;1;6;7;18;1;13;1;14;2;3;15;3;15;15;4;12;16;;
mapeamento_espaco_amostral;6956;17;2;3;6;18;19;19;1;8;17;9;9;7;9;4;12;20;2;5;7;18;9;6;17;7;4;10;2;17;7;17;13;1;14;11;8;11;11;10;19;8;16;15;16;1;17;17;4;2;19;10;2;5;4;11;12;5;15;3;3;;
mapeamento_espaco_amostral;6957;14;2;12;11;4;14;7;1;11;15;13;19;15;18;7;2;19;8;6;8;10;4;13;8;13;12;19;6;15;15;9;5;1;1;16;13;2;16;16;4;3;11;2;12;6;10;13;18;19;20;11;15;12;5;14;5;4;12;20;14;;
mapeamento_espaco_amostral;6958;16;6;19;15;20;15;20;10;5;20;3;9;4;11;10;10;6;9;11;15;7;2;6;2;18;6;13;10;8;17;10;3;19;4;3;18;6;14;12;12;12;9;10;18;19;10;9;8;5;6;6;20;3;12;3;2;20;13;7;4;;
mapeamento_espaco_amostral;6959;11;19;1;15;8;15;7;15;15;12;8;10;11;17;12;18;17;1;20;16;10;19;13;17;18;11;18;20;4;17;16;2;13;13;13;15;7;9;1;5;6;3;12;14;1;2;11;15;20;17;9;13;2;9;7;4;17;11;4;9;;
mapeamento_espaco_amostral;6960;3;8;20;11;9;13;12;14;7;6;18;7;5;3;2;16;11;12;8;13;7;8;3;14;14;3;1;18;19;14;17;1;7;19;3;16;7;15;20;12;20;1;2;5;2;17;15;6;8;19;1;9;2;1;20;7;10;8;1;18;;
mapeamento_espaco_amostral;6961;13;2;7;14;11;11;5;13;6;11;7;6;7;20;3;6;19;12;6;3;2;18;11;2;4;20;11;9;3;16;17;3;13;3;16;9;16;15;13;16;6;12;6;12;18;5;20;15;19;12;18;20;4;3;12;1;1;5;15;7;;
mapeamento_espaco_amostral;6962;16;8;1;17;3;5;7;7;7;16;17;18;18;19;11;8;8;7;3;1;13;12;13;14;5;17;17;20;17;16;6;18;6;10;19;1;10;7;11;16;20;20;12;10;10;9;9;13;4;4;13;15;18;12;18;14;15;14;20;19;;
mapeamento_espaco_amostral;6963;19;4;18;13;6;3;12;7;18;6;18;7;12;16;15;13;18;4;8;17;11;10;14;3;10;8;10;4;15;3;6;10;20;6;15;4;7;19;13;9;2;9;19;11;7;13;11;17;12;1;1;1;13;8;5;20;13;11;11;5;;
mapeamento_espaco_amostral;6964;4;7;19;13;1;1;14;12;9;19;9;14;10;10;18;14;6;18;20;15;10;6;15;10;3;18;11;2;17;19;15;14;4;17;15;2;4;9;2;8;2;2;14;15;20;18;4;3;6;2;18;7;14;2;1;11;15;13;19;14;;
mapeamento_espaco_amostral;6965;5;17;5;10;4;7;4;13;18;5;7;18;15;16;7;16;20;19;15;1;14;9;7;16;9;19;2;9;17;5;14;15;16;18;11;6;9;8;10;15;17;9;19;17;13;20;8;10;18;7;7;20;19;13;20;8;19;6;12;15;;
mapeamento_espaco_amostral;6966;12;10;11;4;2;5;12;14;16;20;11;3;18;1;9;2;2;7;1;7;3;4;11;5;10;9;10;4;1;14;4;7;9;10;3;10;17;2;2;20;5;10;6;14;9;20;7;6;13;20;5;11;12;12;9;12;2;10;20;4;;
mapeamento_espaco_amostral;6967;7;5;6;9;20;16;7;11;19;8;2;7;8;16;1;2;9;15;18;3;14;6;15;11;20;6;7;19;7;14;3;13;5;17;13;5;4;4;8;8;18;16;13;16;16;20;19;5;11;8;13;15;17;4;4;16;11;10;2;4;;
mapeamento_espaco_amostral;6968;20;5;7;8;12;5;10;17;8;11;13;19;7;5;8;7;3;12;15;9;19;16;10;14;15;12;6;2;14;17;12;15;1;7;19;10;10;3;7;9;3;2;17;12;18;7;18;13;9;8;18;7;18;19;4;1;5;12;11;5;;
mapeamento_espaco_amostral;6969;5;19;13;2;11;9;15;8;8;16;10;8;19;6;4;18;17;2;20;11;17;6;20;17;20;17;6;17;2;1;13;8;5;19;10;1;10;5;1;7;8;17;13;5;2;20;1;1;10;3;5;20;17;17;14;1;14;1;1;13;;
mapeamento_espaco_amostral;6970;4;17;20;14;20;16;11;4;4;10;4;8;14;5;8;5;8;13;7;17;6;15;12;12;14;9;17;18;12;2;2;11;7;4;8;17;6;18;18;13;7;15;6;16;8;9;16;14;19;2;9;4;15;9;1;7;18;9;6;20;;
mapeamento_espaco_amostral;6971;14;16;19;11;10;12;7;13;13;4;12;1;20;7;1;3;8;17;4;8;9;18;5;10;18;12;16;4;15;11;19;15;2;2;5;17;18;1;8;15;19;9;12;5;18;18;14;3;20;12;14;17;20;13;4;1;15;12;20;2;;
mapeamento_espaco_amostral;6972;10;14;8;8;18;17;4;15;16;15;7;1;7;19;17;19;17;8;12;20;11;6;18;20;7;16;20;14;16;15;13;17;6;19;20;8;13;7;5;4;4;7;3;8;17;11;11;20;3;8;12;11;3;4;14;2;13;20;9;17;;
mapeamento_espaco_amostral;6973;8;6;20;2;19;2;16;18;1;12;3;20;12;2;5;18;2;18;20;4;10;6;3;6;8;6;3;10;4;5;16;12;1;6;5;10;9;5;13;16;2;8;7;9;5;12;2;1;10;3;7;6;4;17;3;10;6;4;11;18;;
mapeamento_espaco_amostral;6974;13;18;4;20;3;14;1;8;10;4;15;7;9;19;16;17;10;6;20;12;3;2;20;8;12;19;15;19;2;2;7;7;2;4;16;16;17;18;4;13;5;13;15;3;18;13;6;17;8;5;14;6;17;5;12;6;13;2;5;18;;
mapeamento_espaco_amostral;6975;7;16;1;10;13;15;10;14;9;6;16;2;2;20;9;15;17;16;12;8;11;6;17;19;4;13;19;2;6;18;19;18;20;5;4;8;11;5;1;1;20;17;19;1;13;15;12;8;7;5;3;2;12;2;10;10;14;1;9;18;;
mapeamento_espaco_amostral;6976;14;14;11;2;13;11;19;4;16;6;6;4;5;8;2;12;15;8;14;1;4;14;13;17;17;19;5;19;19;9;6;18;10;19;14;3;19;18;13;14;4;18;2;15;16;14;10;3;3;13;18;19;2;8;19;4;6;12;10;15;;
mapeamento_espaco_amostral;6977;17;18;9;17;20;11;1;5;20;9;5;13;3;7;8;15;9;19;7;12;2;2;8;17;15;15;11;2;13;20;5;15;14;14;7;18;17;4;13;19;9;11;12;8;7;5;4;8;17;15;5;14;3;3;15;18;12;18;7;17;;
mapeamento_espaco_amostral;6978;20;7;4;6;7;2;12;2;15;7;19;15;13;11;5;15;15;17;15;18;13;20;1;16;3;20;18;17;9;1;15;13;13;20;18;17;5;6;6;5;3;15;18;1;3;17;12;2;12;14;10;14;10;10;17;14;4;5;15;12;;
mapeamento_espaco_amostral;6979;5;11;14;20;10;17;7;12;3;14;14;15;11;7;14;10;14;8;2;6;1;3;8;9;14;6;13;13;5;16;10;4;7;18;13;3;13;10;14;8;11;16;18;1;19;18;14;10;12;15;8;13;4;5;4;2;12;9;17;19;;
mapeamento_espaco_amostral;6980;19;8;9;10;6;2;9;6;15;6;5;2;11;7;3;12;1;11;2;5;17;6;14;19;18;19;19;3;1;12;14;3;18;9;17;18;5;17;1;13;9;16;10;2;19;19;2;8;13;5;3;14;6;9;14;6;2;1;15;19;;
mapeamento_espaco_amostral;6981;7;11;15;6;14;19;4;14;14;5;19;7;17;19;11;20;1;16;19;10;14;5;2;14;17;18;1;12;9;13;1;1;1;8;3;16;6;4;16;7;9;20;11;3;4;18;12;2;10;17;7;8;4;1;14;9;17;15;8;4;;
mapeamento_espaco_amostral;6982;20;11;10;20;15;2;18;14;6;4;15;15;17;14;18;13;12;17;10;1;15;3;16;2;12;9;18;14;18;2;5;14;2;8;14;20;15;14;3;4;5;12;11;19;2;10;11;17;5;7;6;15;20;12;5;6;2;8;1;19;;
mapeamento_espaco_amostral;6983;14;16;2;16;20;1;19;5;9;13;13;12;20;19;12;17;8;14;3;19;11;7;13;14;6;9;16;6;12;11;12;7;14;12;16;11;8;12;10;4;13;13;3;18;4;7;12;1;19;5;8;3;7;19;18;17;3;8;16;12;;
mapeamento_espaco_amostral;6984;3;19;9;5;20;8;1;4;14;6;5;5;8;6;3;7;19;6;8;11;8;14;4;12;7;11;1;13;8;18;18;15;9;4;4;8;19;15;8;7;8;11;13;6;9;6;3;12;16;14;6;3;13;13;14;2;19;5;17;3;;
mapeamento_espaco_amostral;6985;14;14;11;9;19;9;17;13;15;3;14;11;17;17;4;16;7;11;12;7;7;15;12;15;11;5;19;6;10;3;14;18;20;7;14;16;12;19;9;16;8;14;5;15;16;16;10;1;18;20;11;5;15;7;1;20;3;3;14;3;;
mapeamento_espaco_amostral;6986;9;3;14;20;15;9;5;17;13;14;7;12;18;7;11;14;18;13;12;12;18;3;5;2;9;2;13;10;7;16;3;2;17;14;2;17;17;2;17;5;16;7;18;16;6;15;8;9;2;15;20;8;9;7;9;11;2;2;2;5;;
mapeamento_espaco_amostral;6987;5;20;9;19;4;15;10;20;15;12;18;11;11;14;1;8;6;4;13;12;5;13;7;3;2;5;5;12;4;10;7;19;14;1;2;20;19;16;8;5;4;9;17;13;6;18;2;2;8;18;2;7;6;8;2;11;14;10;13;8;;
mapeamento_espaco_amostral;6988;5;17;7;3;5;3;5;12;1;14;6;5;15;4;7;5;10;19;16;6;16;20;15;4;6;9;16;8;11;12;11;20;12;6;9;10;14;8;10;20;18;16;12;16;12;13;13;11;19;16;7;10;12;13;3;19;8;9;11;1;;
mapeamento_espaco_amostral;6989;6;5;9;8;1;20;9;8;4;17;9;17;10;19;15;2;5;1;20;14;13;19;8;19;8;15;12;20;2;17;14;18;10;1;4;17;17;13;3;8;12;7;18;12;3;18;8;2;19;3;14;10;2;11;1;14;1;18;4;5;;
mapeamento_espaco_amostral;6990;8;11;15;10;15;4;1;3;18;16;9;2;1;4;1;12;14;5;5;20;6;20;17;17;18;17;11;17;12;8;8;18;13;3;5;15;13;11;10;17;10;16;6;6;9;12;8;2;1;2;8;12;9;18;9;15;16;5;11;6;;
mapeamento_espaco_amostral;6991;13;17;10;13;7;17;1;14;20;16;8;18;20;20;5;10;6;7;14;16;19;5;10;1;18;15;17;5;16;17;20;7;16;18;10;5;6;2;13;18;6;18;2;7;2;12;9;1;8;7;13;18;20;18;20;17;16;8;12;3;;
mapeamento_espaco_amostral;6992;16;3;20;8;15;1;15;4;19;16;14;4;10;1;5;9;12;11;19;10;2;11;6;11;19;10;3;7;5;15;19;6;1;10;13;17;6;16;16;16;8;16;6;11;13;7;10;14;15;5;7;9;5;10;20;14;9;17;4;6;;
mapeamento_espaco_amostral;6993;9;14;11;10;12;7;17;9;11;18;18;19;11;13;5;8;9;7;7;9;14;1;10;16;10;5;3;19;3;7;4;11;15;7;15;14;17;19;19;10;13;11;19;14;5;11;12;19;10;4;6;9;11;7;20;7;16;7;12;6;;
mapeamento_espaco_amostral;6994;17;6;8;20;5;6;13;14;8;18;12;2;8;10;15;9;12;9;19;4;17;13;17;11;7;20;4;6;17;15;16;9;13;19;17;16;11;10;19;10;20;15;20;8;20;16;3;15;5;16;13;8;13;8;11;17;19;1;13;19;;
mapeamento_espaco_amostral;6995;10;13;1;6;7;1;19;15;14;8;6;2;10;15;14;1;8;8;20;16;13;19;7;10;7;16;20;7;4;18;4;13;14;14;5;6;1;17;20;12;1;2;4;3;4;14;12;7;6;5;2;20;4;11;20;19;18;19;9;2;;
mapeamento_espaco_amostral;6996;15;19;14;16;20;6;9;6;9;5;14;5;7;7;16;4;12;3;6;20;20;12;9;12;4;5;9;14;2;1;14;13;16;20;14;1;2;9;12;9;11;13;14;9;11;11;3;11;19;10;11;3;4;18;14;11;6;14;13;20;;
mapeamento_espaco_amostral;6997;8;7;7;5;17;2;2;8;5;1;1;5;4;17;18;3;15;1;6;12;1;10;19;5;9;9;6;4;20;17;20;7;5;20;11;5;3;2;17;19;8;9;9;13;15;18;5;18;15;12;20;2;17;7;6;4;7;6;3;13;;
mapeamento_espaco_amostral;6998;15;2;4;20;16;3;6;8;3;17;16;20;4;17;13;4;4;20;13;9;11;6;6;18;11;12;6;9;6;19;20;3;10;3;7;19;15;5;3;16;12;4;2;20;13;18;3;4;10;6;1;11;7;14;1;3;9;14;11;15;;
mapeamento_espaco_amostral;6999;14;6;15;16;19;20;5;7;6;1;16;9;19;17;5;3;3;18;15;2;7;9;8;14;13;16;5;8;13;3;8;14;8;18;7;19;15;4;2;8;7;14;1;12;15;15;13;7;4;5;20;5;10;13;9;5;7;3;13;7;;
mapeamento_espaco_amostral;7000;1;20;15;19;19;12;19;4;16;16;13;10;6;7;14;6;14;2;14;1;12;13;11;8;19;9;11;13;1;16;9;8;12;17;19;13;19;14;15;11;20;14;6;20;9;18;13;1;8;4;12;4;13;20;5;6;8;14;10;1;;
mapeamento_espaco_amostral;7001;1;5;1;8;16;15;10;12;19;11;12;9;7;1;3;1;8;1;13;10;9;10;14;7;18;2;2;13;7;8;17;16;4;4;13;15;12;13;10;1;18;10;6;11;8;1;11;10;20;14;16;10;17;6;15;10;5;1;5;18;;
mapeamento_espaco_amostral;7002;17;3;6;2;20;16;2;2;3;12;2;15;7;17;5;6;8;1;20;1;18;16;8;10;3;10;12;19;11;8;9;17;14;4;11;4;1;10;3;2;10;3;15;13;11;6;12;10;4;4;19;5;18;17;14;12;5;7;7;13;;
mapeamento_espaco_amostral;7003;18;2;4;15;18;12;9;7;1;8;15;8;14;19;9;7;13;4;4;1;5;5;3;15;12;14;5;16;17;5;17;10;20;4;2;9;16;9;15;18;2;18;11;20;20;14;3;7;9;13;6;2;8;17;10;1;15;6;1;13;;
mapeamento_espaco_amostral;7004;11;7;15;18;19;13;17;1;19;3;3;2;1;12;14;16;9;4;10;20;8;16;4;5;16;2;6;6;4;11;12;2;15;12;2;11;14;2;14;5;15;17;7;13;10;11;17;19;8;14;4;14;15;13;19;10;1;2;2;14;;
mapeamento_espaco_amostral;7005;13;4;15;3;4;4;13;10;5;3;16;18;3;11;2;17;18;16;5;10;16;18;3;7;16;9;12;10;15;7;8;18;8;4;1;18;9;2;13;13;5;12;14;6;1;16;12;6;12;4;15;5;20;12;6;11;16;17;19;19;;
mapeamento_espaco_amostral;7006;12;1;10;17;20;13;4;14;4;16;3;13;5;7;6;8;14;12;3;12;19;12;8;11;11;16;13;11;12;13;19;15;12;12;10;15;18;10;15;1;14;1;10;18;11;4;5;11;15;9;15;6;14;15;14;19;10;7;2;16;;
mapeamento_espaco_amostral;7007;11;2;2;12;3;18;16;17;20;20;3;10;6;7;2;7;1;19;5;20;6;16;6;1;12;17;10;15;4;4;11;12;17;18;12;19;15;14;8;3;3;13;20;17;12;15;4;14;8;15;20;7;16;15;18;4;18;6;3;12;;
mapeamento_espaco_amostral;7008;14;9;16;8;19;17;19;6;17;6;15;2;15;10;3;18;2;20;14;3;13;20;6;1;19;8;19;18;5;19;9;19;10;2;9;17;11;5;3;20;16;5;12;14;4;11;4;3;13;13;14;2;12;3;15;6;16;9;13;3;;
mapeamento_espaco_amostral;7009;7;10;7;4;5;16;3;15;11;20;18;11;7;5;7;6;20;3;2;3;17;3;6;10;12;11;12;16;5;2;13;1;8;17;8;7;7;17;11;17;15;10;17;1;15;3;11;19;13;17;3;16;12;13;14;2;10;9;10;12;;
mapeamento_espaco_amostral;7010;8;8;19;16;5;2;18;12;3;5;1;16;20;12;6;19;6;9;14;11;19;14;9;1;6;10;6;7;20;16;14;20;18;19;8;6;16;9;3;16;19;17;11;15;15;19;19;17;19;15;4;5;10;5;12;7;17;20;20;1;;
mapeamento_espaco_amostral;7011;2;20;1;16;4;5;4;19;6;18;12;20;15;10;12;18;19;17;19;20;13;15;18;11;6;12;16;13;18;10;19;3;11;19;17;7;13;14;3;18;14;16;13;20;5;20;13;16;2;6;9;5;1;11;8;3;4;20;14;7;;
mapeamento_espaco_amostral;7012;7;9;18;20;17;2;2;20;17;9;17;5;12;13;9;16;16;6;7;9;3;20;19;7;17;1;19;6;14;9;10;7;4;1;2;17;4;1;1;9;15;16;8;3;2;8;17;11;16;20;9;11;1;9;6;14;11;3;15;12;;
mapeamento_espaco_amostral;7013;6;19;5;18;1;18;18;18;3;5;18;4;5;19;8;9;17;6;2;13;17;6;11;8;9;11;2;12;10;16;17;18;17;12;12;3;5;9;15;1;4;9;12;3;18;18;4;10;20;7;6;17;11;18;3;18;3;2;11;4;;
mapeamento_espaco_amostral;7014;6;16;15;10;11;4;4;3;6;3;14;8;9;8;14;20;16;7;7;20;6;19;4;12;4;14;17;3;14;7;7;15;20;16;13;12;17;12;1;16;3;11;18;11;17;6;13;13;2;12;2;1;9;19;17;11;10;13;8;1;;
mapeamento_espaco_amostral;7015;12;6;19;18;8;13;5;11;19;1;5;3;4;20;8;2;13;9;9;15;7;15;19;20;17;16;7;11;8;17;13;16;20;12;2;6;1;5;11;20;16;20;17;3;3;18;19;11;5;5;13;19;8;14;10;17;18;17;18;3;;
mapeamento_espaco_amostral;7016;19;8;4;5;11;2;10;19;16;16;2;10;7;9;5;13;3;9;10;3;15;13;19;17;16;19;9;2;5;2;2;8;13;13;13;3;11;2;20;15;3;20;14;19;2;12;1;17;1;2;15;3;7;11;7;9;14;8;1;8;;
mapeamento_espaco_amostral;7017;14;3;12;19;6;18;14;8;6;7;6;20;13;12;6;16;6;12;14;13;14;4;17;18;4;10;4;20;19;2;5;7;7;17;3;9;4;1;13;8;17;17;8;12;11;12;3;10;18;6;17;5;16;17;3;16;7;16;12;14;;
mapeamento_espaco_amostral;7018;13;12;17;8;3;20;7;16;19;18;20;12;9;6;3;1;1;4;18;16;5;6;8;10;1;15;7;9;14;17;13;18;13;16;2;9;9;20;13;17;11;14;20;12;12;13;3;7;8;5;9;3;13;4;2;15;9;2;19;19;;
mapeamento_espaco_amostral;7019;8;15;10;3;18;10;16;5;20;14;13;16;6;19;1;10;3;7;9;2;16;20;1;2;14;7;11;14;12;6;8;3;11;12;10;9;13;5;5;16;18;9;14;19;6;13;14;5;8;2;15;7;17;10;7;18;12;12;3;16;;
mapeamento_espaco_amostral;7020;15;20;10;3;15;14;13;2;18;13;9;17;19;12;14;10;1;19;14;20;6;17;14;10;4;18;18;3;20;11;4;15;15;4;11;4;20;16;2;4;5;5;4;7;1;5;2;4;2;19;4;6;17;12;18;13;8;2;4;13;;
mapeamento_espaco_amostral;7021;13;13;14;13;12;8;3;11;6;14;7;15;1;8;4;19;20;12;12;11;5;20;18;1;4;3;18;19;19;14;10;13;10;15;5;7;9;15;9;1;7;14;3;13;17;20;7;5;4;12;2;6;15;14;19;10;1;11;1;10;;
